lambda-u utility-finmean-conloop
0.0 6.935272471450276
0.1 6.318852155257111
0.2 5.702527376468714
0.3 5.086334489148243
0.4 4.470330847226775
0.5 3.8546123830575105
0.6 3.2393521406641614
0.7 2.624895432311499
0.8 2.012035720906698
0.9 1.4030121382211806
1.0 0.8062101775491696
1.0 0.5931403702413908
0.9 1.0652439907903233
0.8 1.5251259893257498
0.7 1.9811718591418916
0.6 2.4356207320101753
0.5 2.8892660708377704
0.4 3.3424531878894497
0.3 3.795355127188923
0.2 4.248067821089398
0.1 4.700648623521945
0.0 5.153133888549723
