lambda-u utility-finmean-conloop
0.0 4.579119388739999
0.1 4.250487034697559
0.2 3.92185468065512
0.3 3.593222326612678
0.4 3.2645899725702403
0.5 2.9359576185277985
0.6 2.6073252644853593
0.7 2.2786929104429188
0.8 1.9500605564004783
0.9 1.6214282023580384
1.0 1.292795848315598
1.0 1.162869663769561
0.9 1.5044946362666052
0.8 1.8461196087636487
0.7 2.1877445812606933
0.6 2.5293695537577374
0.5 2.8709945262547802
0.4 3.2126194987518257
0.3 3.554244471248867
0.2 3.8958694437459127
0.1 4.2374944162429555
0.0 4.579119388739997
