lambda-u utility-finmean-conloop
0.0 4.788259306989638
0.1 4.885449074255993
0.2 4.988966780861003
0.3 5.099853526203696
0.4 5.218541038832905
0.5 5.344656150495194
0.6 5.47719101697406
0.7 5.614885234235393
0.8 5.756545234702934
0.9 5.901191113073081
1.0 6.048075585306451
1.0 5.340031905233431
0.9 5.2567549884128075
0.8 5.171239477728968
0.7 5.08273808914252
0.6 4.990270917349869
0.5 4.892644394774747
0.4 4.788598117383044
0.3 4.677124240958267
0.2 4.5578495972469755
0.1 4.431205914797996
0.0 4.298234293010366
