lambda-u utility-finmean-conloop
0.0 7.675787218917315
0.1 9.000883097944909
0.2 10.023035201880175
0.3 10.836795050872894
0.4 11.532604442466427
0.5 12.152531480337338
0.6 12.786112540906377
0.7 13.231267401195282
0.8 13.880635358160205
0.9 14.530381502298766
1.0 15.180389881579263
1.0 1.2163645930580147
0.9 1.9940140021246604
0.8 2.771401176049376
0.7 3.5484101628004545
0.6 4.521217421538551
0.5 5.3016085435443046
0.4 6.090223380987128
0.3 6.782617242743132
0.2 7.323410736720563
0.1 7.588021449796139
0.0 6.952329736991087
