lambda-u utility-finmean-conloop
0.0 7.20751554618809
0.1 8.013987297944142
0.2 8.230967400245614
0.3 8.53323165215383
0.4 8.845722357012153
0.5 9.163519523820693
0.6 9.484388134696147
0.7 9.807183510147071
0.8 10.13126328753421
0.9 10.456240618126357
1.0 10.781869172920686
1.0 4.554732885493314
0.9 4.8000981509972025
0.8 5.044812192298909
0.7 5.2886286803956075
0.6 5.531160766556089
0.5 5.771766088141106
0.4 6.009299965659204
0.3 6.241527381227087
0.2 6.463528343844865
0.1 6.693116153676343
0.0 6.352392848107104
