lambda-u utility-finmean-conloop
0.0 4.659219696277048
0.1 6.067264874253249
0.2 7.525960702683405
0.3 8.997220495620796
0.4 10.472907659184537
0.5 11.950611579368559
0.6 13.429394048389886
0.7 14.908818509460144
0.8 16.388655317366368
0.9 17.868772431836724
1.0 19.34908864332684
1.0 15.648412739498555
0.9 14.525885328706138
0.8 13.403158820893958
0.7 12.280152006517635
0.6 11.156732845305351
0.5 10.032671692044133
0.4 8.907531989945634
0.3 7.780375531226822
0.2 6.648791701881669
0.1 5.504643908029291
0.0 4.30984546372295
