lambda-u utility-finmean utility-stderrfinmean
0.0 3.8949845663385996 0.008664145156940849
0.1 4.167131403417357 0.007687579562076909
0.2 4.439278240496116 0.006809867131191715
0.3 4.711425077574874 0.006074013810011411
0.4 4.983571914653632 0.005536870937852449
0.5 5.255718751732392 0.005259674742715804
0.6 5.5278655888111485 0.005283498804238649
0.7 5.800012425889904 0.005604505636371671
0.8 6.0721592629686665 0.006176532185648654
0.9 6.344306100047422 0.006937763245534357
1.0 6.61645293712618 0.00783323116346776
