lambda-u utility-finmean-conloop
0.0 8.593884544563178
0.1 9.125446484748881
0.2 10.023035201880175
0.3 10.964904576046528
0.4 11.917844568809452
0.5 12.875110350975824
0.6 13.834499974959899
0.7 14.795086896511393
0.8 15.756414464837784
0.9 16.718231841454003
1.0 17.680389881579263
1.0 3.7163645930580147
0.9 4.172234066178707
0.8 4.627762875790358
0.7 5.082801877112186
0.6 5.537100231659112
0.5 5.990201288638615
0.4 6.441178503800424
0.3 6.887829929558777
0.2 7.323410736720563
0.1 7.714710886847289
0.0 7.739984260028425
