lambda-u utility-finmean-conloop
0.0 4.201720335474505
0.1 5.222651885041265
0.2 5.568339432769389
0.3 5.605568241592234
0.4 5.4200511359936545
0.5 5.247284939399133
0.6 5.041463946915048
0.7 4.687709673817614
0.8 4.336875393684741
0.9 3.9883388396473025
1.0 3.641627234438494
1.0 1.8481914720733874
0.9 2.321590439088708
0.8 2.7931644572754046
0.7 3.26244074936666
0.6 3.7287970484933624
0.5 4.075527889125409
0.4 4.285157938639017
0.3 4.468384789942688
0.2 4.414875014648188
0.1 4.157454431635885
0.0 3.388669676595893
