lambda-u utility-finmean utility-stderrfinmean
0.0 4.558066421297002 0.03029380976821277
0.1 4.196064373684064 0.029833720215360664
0.2 3.8340623260711273 0.029706673701172623
0.3 3.4720602784581915 0.02991691347333858
0.4 3.1100582308452562 0.0304574557380993
0.5 2.74805618323232 0.03131119859074534
0.6 2.3860541356193843 0.03245343361223389
0.7 2.0240520880064476 0.03385497301936624
0.8 1.662050040393512 0.035485105212527214
0.9 1.3000479927805764 0.03731388259924179
1.0 0.9380459451676398 0.039313593402278
