lambda-u utility-finmean-conloop
0.0 5.228059023131879
0.1 6.853603830003966
0.2 8.452335189270283
0.3 10.027586608732063
0.4 11.61301697612593
0.5 13.2368603357587
0.6 14.70032419786669
0.7 16.166301828121668
0.8 17.67047971966589
0.9 18.935394604195345
1.0 19.572057280491947
1.0 10.47303949837852
0.9 10.59908332078809
0.8 10.218706199430486
0.7 9.705384097087666
0.6 9.113558109455594
0.5 8.519218353676546
0.4 7.893514679422265
0.3 7.189184192929078
0.2 6.474674758503814
0.1 5.690811595883085
0.0 4.602496936868123
