lambda-u utility-finmean-conloop
0.0 17.524168222012563
0.1 16.288544851567558
0.2 15.058580294571197
0.3 13.835866026972113
0.4 12.622476807043082
0.5 11.421047484618605
0.6 10.234754734435999
0.7 9.06708539989502
0.8 7.921282142240565
0.9 6.799524489114896
1.0 5.702208460066479
1.0 3.9189234655157223
0.9 5.055334967909088
0.8 6.167304846225194
0.7 7.2552291200125225
0.6 8.321287316913324
0.5 9.368722098172505
0.4 10.4010203071898
0.3 11.421358618702541
0.2 12.432371882545244
0.1 13.436134856990668
0.0 14.434239017987432
