lambda-u utility-finmean-conloop
0.0 7.674939359419696
0.1 7.14354006213462
0.2 6.612598109455569
0.3 6.082243800767782
0.4 5.552654547464718
0.5 5.02407284881778
0.6 4.496828155126615
0.7 3.9713573797182278
0.8 3.4482086561167224
0.9 2.9279983636695714
1.0 2.411289987103295
1.0 2.195571489794464
0.9 2.705530717131813
0.8 3.211988028588286
0.7 3.715506908890405
0.6 4.216703737385642
0.5 4.7161266475981
0.4 5.21421255285478
0.3 5.7112909034553505
0.2 6.207604198671183
0.1 6.7033298498957565
0.0 7.19859815651431
