lambda-u utility-finmean-conloop
0.0 4.617442288442699
0.1 4.573005765432585
0.2 4.530091529384894
0.3 4.488646197341897
0.4 4.448521583455064
0.5 4.409518289800039
0.6 4.371429385173309
0.7 4.299671291388125
0.8 4.231390644783088
0.9 4.164329868670078
1.0 4.0503765120065145
1.0 3.960316637560685
0.9 4.026954119064883
0.8 4.096402788833234
0.7 4.164631588109555
0.6 4.221105146059411
0.5 4.270282626659559
0.4 4.318545718231413
0.3 4.365687489571464
0.2 4.411508542755346
0.1 4.455860691934536
0.0 4.498690554151305
