lambda-u utility-finmean-conloop
0.0 3.5431693177560155
0.1 3.4150840202131576
0.2 3.260099508747266
0.3 2.935914751883598
0.4 2.6118009970828138
0.5 2.287796163059771
0.6 1.963969985778886
0.7 1.6404640271047999
0.8 1.31760405030517
0.9 0.9962486834811669
1.0 0.6786552915668574
1.0 0.6416148748301426
0.9 0.9493372232408531
0.8 1.25329759674187
0.7 1.5557533602672606
0.6 1.8575631419181946
0.5 2.1590527049623294
0.4 2.4603636112643064
0.3 2.761565596788541
0.2 3.062696580249894
0.1 3.3344457604080624
0.0 3.4540559755567863
