lambda-u utility-finmean-conloop
0.0 3.384621117483637
0.1 3.3637692735640217
0.2 3.2853723358873745
0.3 3.1247440537054145
0.4 2.9644115486428637
0.5 3.08575169333441
0.6 2.7502847018364216
0.7 2.2581074098193286
0.8 1.8519870258017157
0.9 1.220273323495828
1.0 0.42399247322351996
1.0 0.30943587150312013
0.9 0.9426716267581483
0.8 1.4130020019795961
0.7 1.6426619594893197
0.6 2.0048148009995614
0.5 2.1747655990289103
0.4 2.7045454852477926
0.3 2.8334677617125767
0.2 2.9620942610579535
0.1 3.1782793849086417
0.0 3.1973808825163648
