lambda-u utility-finmean utility-stderrfinmean
0.0 6.4414372241701985 0.12017090867131625
0.1 6.3343589891377965 0.1490766569072352
0.2 6.227280754105397 0.18572668116857163
0.3 6.1202025190729925 0.22639058876343351
0.4 6.013124284040592 0.26925591058122195
0.5 5.906046049008188 0.3134207080023574
0.6 5.798967813975787 0.35840491506950894
0.7 5.691889578943388 0.4039348638168932
0.8 5.584811343910985 0.44984487702659154
0.9 5.477733108878582 0.49602943530285926
1.0 5.370654873846181 0.5424184142395838
