lambda-u utility-finmean-conloop
0.0 7.421743598285823
0.1 6.881516104232161
0.2 6.342775743191011
0.3 5.789069230540999
0.4 5.238020717784923
0.5 4.690356876198983
0.6 4.1462937366410575
0.7 3.55065129883766
0.8 2.969801484683765
0.9 2.3928930186304873
1.0 1.7732539355121348
1.0 1.3649488080183456
0.9 2.0211112154050257
0.8 2.619040008366381
0.7 3.213027453227116
0.6 3.783608627432724
0.5 4.327161490747038
0.4 4.867113652033333
0.3 5.403681142149489
0.2 5.937320545779182
0.1 6.450955151633935
0.0 6.961140887386985
