planner-seedless planner-dur-total-numfin planner-dur-total-finmean planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-search-numfin planner-dur-search-finmean planner-dur-eval-numfin planner-dur-eval-finmean
lemur-haltonoffdens10000,2.0-0.01,0.99,0 50 15.52529540286 50 0.3479150847600001 50 0.9371256061199996 50 14.042632382340003
lemur-haltonoffdens10000,2.0-0.10,0.90,0 50 16.193531075619994 50 0.3434517341800001 50 1.22788708982 50 14.442506924960005
lemur-haltonoffdens10000,2.0-0.20,0.80,0 50 17.110512274039994 50 0.3199051839600001 50 1.84236476114 50 14.755363086160001
lemur-haltonoffdens10000,2.0-0.30,0.70,0 50 20.549809271079994 50 0.33029814984 50 2.5839260974400005 50 17.43852409818
lemur-haltonoffdens10000,2.0-0.40,0.60,0 50 22.164832264740003 50 0.34200297632000004 50 3.0975645955200006 50 18.516778133480003
lemur-haltonoffdens10000,2.0-0.50,0.50,0 50 23.966453117220002 50 0.32517267031999997 50 3.642989702340001 50 19.78589757862
lemur-haltonoffdens10000,2.0-0.60,0.40,0 50 25.913729557460005 50 0.3387264596599999 50 4.24048153356 50 21.1282499689
lemur-haltonoffdens10000,2.0-0.70,0.30,0 50 26.97799167431999 50 0.33241111162000003 50 4.50789217646 50 21.930323507280004
lemur-haltonoffdens10000,2.0-0.80,0.20,0 50 28.829990680020003 50 0.32881114276 50 4.903218939759999 50 23.394018184420002
lemur-haltonoffdens10000,2.0-0.90,0.10,0 50 29.803450288220006 50 0.3513355143800002 50 5.2563225163 50 23.983032576280007
lemur-haltonoffdens10000,2.0-1.00,0.00,0 50 30.1492237451 50 0.3328418608600001 50 4.8854808988 50 24.723457271939992
