lambda-u utility-finmean-conloop
0.0 5.936065532874834
0.1 5.562732970262568
0.2 5.1912055470893215
0.3 4.821610657615951
0.4 4.454038908875124
0.5 4.088533855336989
0.6 3.7250866964905893
0.7 3.363637367661741
0.8 3.0040817227498313
0.9 2.6462829171860687
1.0 2.2900843462227796
1.0 1.74836933763102
0.9 2.1238691987326703
0.8 2.4977688252338512
0.7 2.869911612386879
0.6 3.2401607156229697
0.5 3.6084119888415143
0.4 3.9746053673683184
0.3 4.338732050692428
0.2 4.700835593284001
0.1 5.061006602175693
0.0 5.419372471628367
