lambda-u utility-finmean utility-stderrfinmean
0.0 3.1895948531842 0.05210818229913944
0.1 3.2966379141761992 0.04661775910627269
0.2 3.4036809751682005 0.042927580276517475
0.3 3.5107240361602003 0.041520449364614236
0.4 3.6177670971522007 0.04262308254007912
0.5 3.7248101581441997 0.04605556967114359
0.6 3.831853219136199 0.05135282575462607
0.7 3.9388962801281995 0.05800619631533057
0.8 4.045939341120199 0.06560437326654844
0.9 4.152982402112198 0.07385633117855787
1.0 4.2600254631042 0.0825662788392046
