problem planner-seedless param path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
workcellij rrtconnect-default-sc00.00 00.00 25 0 25 16.8679066 0.940828756467791 25 0 25 11902.72 1720.0245371505603 25 0 25 5.074185791015281 0.7281301864759443 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 16.8679066 0.940828756467791 25 0 25 16.8679066 0.940828756467791 25 0 25 38.98655594 3.64311126465478 25 0 25 15.688534519101527 0.8592141444837971 25 0 25 61.10520528 7.013176207568914 25 0 25 14.509162438203056 0.7849185986253195 25 0 25 83.22385461999998 10.422202322170936 25 0 25 13.329790357304582 0.720210753986266 25 0 25 105.34250395999997 13.841432074182862 25 0 25 12.150418276406112 0.6678831613011473 25 0 25 127.46115329999999 17.264804151170352 25 0 25 10.97104619550764 0.631023270129067 25 0 25 149.57980264000003 20.69026251129788 25 0 25 9.791674114609169 0.6124303070895227 25 0 25 171.69845197999996 24.116918192187534 25 0 25 8.612302033710696 0.6137666152062777 25 0 25 193.81710132 27.544324338872663 25 0 25 7.4329299528122235 0.6349063695887713 25 0 25 215.93575066000005 30.972231811341224 25 0 25 6.253557871913752 0.6739887251650686 25 0 25 238.05440000000007 34.40049074301121 25 0 25 5.074185791015281 0.7281301864759443
workcellij rrtconnect-default-sc00.10 00.10 25 0 25 16.33994176 1.024944967740191 25 0 25 11902.72 1720.0245371505603 25 0 25 5.17418579101528 0.7281301864759443 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 16.33994176 1.024944967740191 25 0 25 16.33994176 1.024944967740191 25 0 25 38.511387584 3.5966485237550856 25 0 25 15.223366163101526 0.9284509776738192 25 0 25 60.68283340799999 6.960915924576652 25 0 25 14.106790566203058 0.8389601007024681 25 0 25 82.85427923200001 10.373327426803876 25 0 25 12.990214969304581 0.7589536776230905 25 0 25 105.025725056 13.798209839953866 25 0 25 11.873639372406112 0.6917305259739717 25 0 25 127.19717087999999 17.2281272679354 25 0 25 10.757063775507643 0.6413231306685699 25 0 25 149.368616704 20.66057223365366 25 0 25 9.640488178609168 0.6119014601032899 25 0 25 171.540062528 24.09446455875131 25 0 25 8.523912581710697 0.606527194280879 25 0 25 193.71150835199998 27.529262634747177 25 0 25 7.407336984812224 0.6258201654689842 25 0 25 215.88295417600006 30.96466504811433 25 0 25 6.290761387913751 0.6676453573512757 25 0 25 238.05440000000007 34.40049074301121 25 0 25 5.17418579101528 0.7281301864759443
workcellij rrtconnect-default-sc00.16 00.16 25 0 25 15.48074216 1.0184733871426648 25 0 25 11902.72 1720.0245371505603 25 0 25 5.234185791015279 0.7281301864759443 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 15.48074216 1.0184733871426648 25 0 25 15.48074216 1.0184733871426648 25 0 25 37.738107944 3.614287410339995 25 0 25 14.456086523101527 0.9240572792327088 25 0 25 59.99547372800001 6.9778972838399325 25 0 25 13.431430886203055 0.8366381474721223 25 0 25 82.252839512 10.388513806033732 25 0 25 12.406775249304586 0.7586386780449159 25 0 25 104.51020529600002 13.811356894510416 25 0 25 11.382119612406111 0.6932457121132556 25 0 25 126.76757107999998 17.23914530978788 25 0 25 10.35746397550764 0.6443091730051782 25 0 25 149.02493686399998 20.66941881939298 25 0 25 9.332808338609167 0.6157651524658919 25 0 25 171.28230264799996 24.101116348128482 25 0 25 8.308152701710695 0.6104808392419814 25 0 25 193.53966843199998 27.533705447971037 25 0 25 7.283497064812223 0.6290426906731922 25 0 25 215.79703421600004 30.966889636195113 25 0 25 6.258841427913752 0.6694701470675664 25 0 25 238.05440000000007 34.40049074301121 25 0 25 5.234185791015279 0.7281301864759443
workcellij rrtconnect-default-sc00.25 00.25 25 0 25 13.846775880000001 0.9338020998367345 25 0 25 11902.72 1720.0245371505603 25 0 25 5.324185791015279 0.7281301864759443 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 13.846775880000001 0.9338020998367345 25 0 25 13.846775880000001 0.9338020998367345 25 0 25 36.267538292000005 3.608248047486086 25 0 25 12.994516871101531 0.8494705493990347 25 0 25 58.68830070399999 6.981815383337282 25 0 25 12.142257862203055 0.7726819338787831 25 0 25 81.109063116 10.39475168467787 25 0 25 11.289998853304585 0.7059021402422357 25 0 25 103.529825528 13.817916036418518 25 0 25 10.437739844406112 0.65221284582875 25 0 25 125.95058793999999 17.245218730338006 25 0 25 9.58548083550764 0.6150517579351021 25 0 25 148.371350352 20.67460178550436 25 0 25 8.733221826609169 0.5975107008444591 25 0 25 170.79211276399997 24.10517731495559 25 0 25 7.8809628177106985 0.6013091669996131 25 0 25 193.212875176 27.53649963677318 25 0 25 7.028703808812222 0.6260588590711385 25 0 25 215.63363758799997 30.968320515824878 25 0 25 6.176444799913752 0.6694400493955356 25 0 25 238.05440000000007 34.40049074301121 25 0 25 5.324185791015279 0.7281301864759443
workcellij rrtconnect-default-sc00.40 00.40 25 0 25 12.49716208 0.8817205214082124 25 0 25 11902.72 1720.0245371505603 25 0 25 5.47418579101528 0.7281301864759443 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 12.49716208 0.8817205214082124 25 0 25 12.49716208 0.8817205214082124 25 0 25 35.052885872000004 3.454584793065005 25 0 25 11.794864451101528 0.7900958839852861 25 0 25 57.608609664 6.847771303220848 25 0 25 11.092566822203057 0.7068360683165106 25 0 25 80.164333456 10.278661307003421 25 0 25 10.390269193304585 0.6352387288416274 25 0 25 102.72005724800002 13.718996881007701 25 0 25 9.687971564406116 0.5796417439522811 25 0 25 125.27578103999998 17.16309888371689 25 0 25 8.985673935507641 0.5449643599431878 25 0 25 147.83150483199998 20.609079112796973 25 0 25 8.283376306609169 0.5352878192608782 25 0 25 170.387228624 24.056130428166124 25 0 25 7.581078677710695 0.5519286537718223 25 0 25 192.942952416 27.50385011576546 25 0 25 6.878781048812224 0.5926742122146172 25 0 25 215.49867620800003 30.952014828087982 25 0 25 6.176483419913751 0.6530279460777996 25 0 25 238.05440000000007 34.40049074301121 25 0 25 5.47418579101528 0.7281301864759443
workcellij rrtconnect-default-sc00.63 00.63 25 0 25 10.5062896 0.6820793570653491 25 0 25 11902.72 1720.0245371505603 25 0 25 5.70418579101528 0.7281301864759444 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 10.5062896 0.6820793570653491 25 0 25 10.5062896 0.6820793570653491 25 0 25 33.26110064 3.4026114908152962 25 0 25 10.026079219101529 0.607582893979394 25 0 25 56.01591167999999 6.819688163249133 25 0 25 9.545868838203054 0.5439438377242649 25 0 25 78.77072272000001 10.259453070652977 25 0 25 9.065658457304584 0.4953645384564355 25 0 25 101.52553376000003 13.704833342742251 25 0 25 8.585448076406111 0.4665729901550704 25 0 25 124.28034480000002 17.152445469208963 25 0 25 8.10523769550764 0.46128937354383065 25 0 25 147.03515584000004 20.601168975921556 25 0 25 7.625027314609168 0.48029014040141 25 0 25 169.78996687999995 24.050525768747697 25 0 25 7.144816933710697 0.5209247101158503 25 0 25 192.54477791999997 27.50027754969683 25 0 25 6.664606552812224 0.57865334188259 25 0 25 215.29958896 30.9502922416891 25 0 25 6.184396171913753 0.648929910201885 25 0 25 238.05440000000007 34.40049074301121 25 0 25 5.70418579101528 0.7281301864759444
workcellij rrtconnect-default-sc01.00 01.00 25 0 25 8.255243440000001 0.3994826758719418 25 0 25 11902.72 1720.0245371505603 25 0 25 6.074185791015281 0.7281301864759443 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 8.255243440000001 0.3994826758719418 25 0 25 8.255243440000001 0.3994826758719418 25 0 25 31.235159096000004 3.425602729987694 25 0 25 8.037137675101528 0.3607637223135747 25 0 25 54.21507475200001 6.857970185211668 25 0 25 7.819031910203057 0.3398398294581377 25 0 25 77.194990408 10.298086686418056 25 0 25 7.600926145304584 0.3400122753189614 25 0 25 100.17490606400001 13.740133080974328 25 0 25 7.382820380406113 0.3612508496624878 25 0 25 123.15482172000002 17.182949633487414 25 0 25 7.16471461550764 0.4002156877597535 25 0 25 146.13473737600003 20.626150694524192 25 0 25 6.94660885060917 0.45234898961864234 25 0 25 169.11465303199998 24.06957125047415 25 0 25 6.728503085710695 0.5136567058083169 25 0 25 192.094568688 27.513128888446317 25 0 25 6.510397320812222 0.5812429834136048 25 0 25 215.07448434400004 30.956777862449474 25 0 25 6.292291555913752 0.6531616885933339 25 0 25 238.05440000000007 34.40049074301121 25 0 25 6.074185791015281 0.7281301864759443
workcellij rrtconnect-default-sc01.60 01.60 25 0 25 7.236313960000001 0.29207251478554935 25 0 25 11902.72 1720.0245371505603 25 0 25 6.6741857910152795 0.7281301864759443 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 7.236313960000001 0.29207251478554935 25 0 25 7.236313960000001 0.29207251478554935 25 0 25 30.318122564 3.4092554571638916 25 0 25 7.1801011431015285 0.2624393200951611 25 0 25 53.399931167999995 6.847813205519602 25 0 25 7.123888326203056 0.25686557517134434 25 0 25 76.48173977200001 10.29047497107659 25 0 25 7.067675509304585 0.2768084804001501 25 0 25 99.56354837599999 13.734154909210725 25 0 25 7.011462692406111 0.3174955591374699 25 0 25 122.64535698 17.178240699129194 25 0 25 6.95524987550764 0.3721846443095532 25 0 25 145.727165584 20.622529002802214 25 0 25 6.899037058609167 0.43563387492811245 25 0 25 168.80897418799995 24.066932873401136 25 0 25 6.842824241710696 0.5045491260989119 25 0 25 191.89078279200004 27.511408904331898 25 0 25 6.786611424812223 0.5769750882375326 25 0 25 214.972591396 30.955933007698018 25 0 25 6.7303986079137506 0.6517424095326934 25 0 25 238.05440000000007 34.40049074301121 25 0 25 6.6741857910152795 0.7281301864759443
workcellij rrtconnect-default-sc02.50 02.50 25 0 25 6.851390799999999 0.25705360310780845 25 0 25 11902.72 1720.0245371505603 25 0 25 7.574185791015279 0.7281301864759443 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 6.851390799999999 0.25705360310780845 25 0 25 6.851390799999999 0.25705360310780845 25 0 25 29.97169172 3.4169476623247945 25 0 25 6.923670299101528 0.2339877651389767 25 0 25 53.09199263999999 6.855747813250498 25 0 25 6.995949798203058 0.23717970364218144 25 0 25 76.21229355999999 10.297733576391314 25 0 25 7.068229297304583 0.26568471470125443 25 0 25 99.33259447999998 13.740511181226523 25 0 25 7.140508796406112 0.3126543485272752 25 0 25 122.45289539999997 17.183604692034525 25 0 25 7.212788295507641 0.37114327947731535 25 0 25 145.57319632 20.626855913649003 25 0 25 7.285067794609166 0.43654569562689793 25 0 25 168.69349724 24.070197164385434 25 0 25 7.357347293710696 0.5061888709371253 25 0 25 191.81379815999998 27.513594642684666 25 0 25 7.429626792812224 0.578543360494151 25 0 25 214.93409908000004 30.957029585720438 25 0 25 7.501906291913752 0.6527081163155259 25 0 25 238.05440000000007 34.40049074301121 25 0 25 7.574185791015279 0.7281301864759443
workcellij rrtconnect-default-sc04.00 04.00 25 0 25 6.669374360000002 0.24172409800332195 25 0 25 11902.72 1720.0245371505603 25 0 25 9.074185791015278 0.7281301864759443 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 25 0 nan nan 25 0 25 6.669374360000002 0.24172409800332195 25 0 25 6.669374360000002 0.24172409800332195 25 0 25 29.807876924 3.4169924783497976 25 0 25 6.909855503101528 0.22061619195882667 25 0 25 52.94637948800002 6.856233614106102 25 0 25 7.150336646203057 0.22707778778852644 25 0 25 76.084882052 10.298288006355886 25 0 25 7.390817789304583 0.2590540333850664 25 0 25 99.223384616 13.741041702471628 25 0 25 7.631298932406113 0.3087159141878405 25 0 25 122.36188717999998 17.184074400235552 25 0 25 7.8717800755076395 0.36899036855481754 25 0 25 145.50038974399996 20.627246389985096 25 0 25 8.11226121860917 0.4354929637241328 25 0 25 168.63889230799995 24.070497896595974 25 0 25 8.352742361710694 0.5057728776574131 25 0 25 191.77739487200003 27.51379906634969 25 0 25 8.593223504812222 0.5784549585301482 25 0 25 214.91589743600008 30.957133327449025 25 0 25 8.833704647913754 0.6527372574596864 25 0 25 238.05440000000007 34.40049074301121 25 0 25 9.074185791015278 0.7281301864759443
