lambda-u utility-finmean-conloop
0.0 7.675787218917315
0.1 9.000883097944909
0.2 9.986360733800101
0.3 10.645679936531552
0.4 11.288422502216363
0.5 11.934613229915298
0.6 12.582473613916111
0.7 13.231267401195282
0.8 13.880635358160205
0.9 14.530381502298766
1.0 15.180389881579263
1.0 1.2163645930580147
0.9 1.9940140021246604
0.8 2.771401176049376
0.7 3.5484101628004545
0.6 4.324844979865779
0.5 5.100346393652744
0.4 5.8741781511378335
0.3 6.644561746608792
0.2 7.346210619628156
0.1 7.588021449796139
0.0 6.952329736991087
