lambda-u utility-finmean-conloop
0.0 7.118028620716987
0.1 8.28393387751919
0.2 9.508294354303352
0.3 10.751546170727151
0.4 12.002771854678175
0.5 13.258039516456675
0.6 14.515622631119477
0.7 15.774651162274498
0.8 17.034640953496897
0.9 18.295301760370933
1.0 19.556449233560745
1.0 11.024389904472052
0.9 10.545575310302032
0.8 10.066274049816231
0.7 9.586301773678777
0.6 9.105368237473968
0.5 8.622989284776919
0.4 8.138294879195586
0.3 7.649558495786769
0.2 7.152848244850723
0.1 6.637246654275051
0.0 6.063189843717411
