lambda-u utility-finmean-conloop
0.0 3.2898148946286616
0.1 3.040711142530525
0.2 2.794297145732916
0.3 2.545618742487993
0.4 2.300109049638906
0.5 2.04905746174405
0.6 1.79816461139158
0.7 1.5622251969885235
0.8 1.291710492563759
0.9 1.0272304882762537
1.0 0.7380691479068201
1.0 0.7095005561490199
0.9 0.971057358556482
0.8 1.2172507037373765
0.7 1.465166191960821
0.6 1.686147124359822
0.5 1.92150929096065
0.4 2.1567127200190934
0.3 2.3873415678330394
0.2 2.620572443778572
0.1 2.851966528291694
0.0 3.0859213592793395
