lambda-u utility-finmean utility-stderrfinmean
0.0 2.8586701800000003 0.08726174759497742
0.1 3.2567706893895267 0.07841198996926235
0.2 3.654871198779055 0.07003230629507509
0.3 4.052971708168584 0.06231262998407378
0.4 4.451072217558112 0.05552891105104016
0.5 4.849172726947639 0.05006308266531269
0.6 5.2472732363371675 0.04638340981267866
0.7 5.645373745726698 0.04493089518588762
0.8 6.043474255116224 0.04591738401756904
0.9 6.441574764505752 0.04919637328387076
1.0 6.839675273895279 0.0543545426805558
