lambda-u utility-finmean-conloop
0.0 5.011127987663811
0.1 5.066120947261752
0.2 4.995440449011808
0.3 4.484163819502087
0.4 3.9737181243021458
0.5 3.464412592158472
0.6 2.956697657649482
0.7 2.4512215609520642
0.8 1.9488730248230632
0.9 1.450734770564985
1.0 0.957831219776691
1.0 0.7360647114677092
0.9 1.221534437033895
0.8 1.7017694591302963
0.7 2.1777941993557755
0.6 2.6506913790128386
0.5 3.121349720858329
0.4 3.590417465069135
0.3 4.058345046223672
0.2 4.525441693068434
0.1 4.784279547877406
0.0 4.823966606518586
