lambda-u utility-finmean utility-stderrfinmean
0.0 5.463106110048799 0.07506272076825574
0.1 5.040871213155232 0.07241832360460433
0.2 4.618636316261666 0.06997829838261087
0.3 4.196401419368094 0.06776472534886203
0.4 3.774166522474527 0.06580046249795019
0.5 3.3519316255809586 0.06410843029226386
0.6 2.929696728687393 0.06271066823426795
0.7 2.5074618317938246 0.06162720253666602
0.8 2.0852269349002555 0.06087481729630524
0.9 1.6629920380066876 0.06046587281664177
1.0 1.2407571411131197 0.06040734455639076
