lambda-u utility-finmean utility-stderrfinmean
0.0 3.328201368743401 0.06702629936975725
0.1 3.0689862724192967 0.060924918267753245
0.2 2.8097711760951922 0.05483298509220205
0.3 2.5505560797710864 0.048754041594231357
0.4 2.291340983446984 0.042693636749328086
0.5 2.03212588712288 0.036660965555427805
0.6 1.7729107907987762 0.030672396409313993
0.7 1.5136956944746722 0.02475995026216897
0.8 1.2544805981505678 0.018994844088362838
0.9 0.9952655018264638 0.013566237369237387
1.0 0.73605040550236 0.009097868994271237
