lambda-u utility-finmean utility-stderrfinmean
0.0 4.35014117783 0.07054922362291992
0.1 4.1075765944631755 0.0751708105879971
0.2 3.865012011096352 0.08087585353990535
0.3 3.622447427729527 0.08745256838910917
0.4 3.379882844362703 0.0947195590181211
0.5 3.1373182609958796 0.1025301570954358
0.6 2.894753677629056 0.110769429348237
0.7 2.6521890942622317 0.1193486277799008
0.8 2.409624510895408 0.128199526280125
0.9 2.1670599275285833 0.13726957869332712
1.0 1.9244953441617598 0.14651809117488016
