lambda-u utility-finmean utility-stderrfinmean
0.0 4.709934500333601 0.04902755799080811
0.1 4.328491431960681 0.045529854371191864
0.2 3.947048363587765 0.042095481087886334
0.3 3.565605295214846 0.038741284302640636
0.4 3.1841622268419276 0.03549000399062016
0.5 2.8027191584690105 0.0323726636149887
0.6 2.4212760900960917 0.029431853632467062
0.7 2.0398330217231737 0.026725911759853758
0.8 1.658389953350256 0.024333318782829166
0.9 1.276946884977338 0.022354913084529245
1.0 0.89550381660442 0.020908600323448243
