lambda-u utility-finmean utility-stderrfinmean
0.0 6.546995662179199 0.08901596224777272
0.1 6.384331030005079 0.09064879722591601
0.2 6.22166639783096 0.09555170902398012
0.3 6.059001765656839 0.10325994146614292
0.4 5.896337133482721 0.1132018713673451
0.5 5.7336725013086 0.12484499832126399
0.6 5.57100786913448 0.13775864867910703
0.7 5.408343236960359 0.15161853027001898
0.8 5.24567860478624 0.16618806789862337
0.9 5.08301397261212 0.18129625163748977
1.0 4.920349340437999 0.19681907823943381
