lambda-u utility-finmean-conloop
0.0 4.673123628482104
0.1 4.30278684402616
0.2 3.9326736979619867
0.3 3.5628158836378976
0.4 3.1932477812289246
0.5 2.8240054593885144
0.6 2.455125059292218
0.7 2.0866405477963172
0.8 1.718580998830556
0.9 1.350967777855438
1.0 0.9838121760884959
1.0 0.8765461479626233
0.9 1.2437125437377694
0.8 1.6104213203047382
0.7 1.9766837688810661
0.6 2.3425212549272523
0.5 2.707962852373046
0.4 3.073042528074721
0.3 3.43779642320784
0.2 3.8022606064258366
0.1 4.16646945790375
0.0 4.530454670989895
