lambda-u utility-finmean-conloop
0.0 2.380553723315539
0.1 2.433188841183172
0.2 2.395016605745638
0.3 2.4214897097755523
0.4 2.2910455916550454
0.5 2.1618492010861874
0.6 2.0558889785868306
0.7 1.8307716260404547
0.8 1.5623853702228978
0.9 1.0744545180034506
1.0 0.541056320715308
1.0 0.3551514791958921
0.9 0.8360384738911096
0.8 1.2829573772143823
0.7 1.5589885621267852
0.6 1.7450553389990895
0.5 1.9695174106664133
0.4 2.0873527824658353
0.3 2.203940426713608
0.2 2.3301358194858826
0.1 2.370581662213388
0.0 2.353345558028061
