lambda-u utility-finmean-conloop
0.0 4.201720335474505
0.1 5.362575714787991
0.2 5.730061754845158
0.3 5.605568241592234
0.4 5.4200511359936545
0.5 5.247284939399133
0.6 5.089576478183677
0.7 4.687709673817614
0.8 4.336875393684741
0.9 3.9883388396473025
1.0 3.641627234438494
1.0 1.8481914720733874
0.9 2.321590439088708
0.8 2.7931644572754046
0.7 3.26244074936666
0.6 3.7603183870383305
0.5 4.075527889125409
0.4 4.285157938639017
0.3 4.468384789942688
0.2 4.578456222537538
0.1 4.182313200242798
0.0 3.388669676595893
