lambda-u utility-finmean utility-stderrfinmean
0.0 8.1129148463232 0.1646857637926434
0.1 7.546124623878816 0.15106212207660394
0.2 6.979334401434429 0.13774719842161884
0.3 6.412544178990041 0.12483981190357687
0.4 5.845753956545657 0.1124803476863122
0.5 5.2789637341012705 0.1008704149468241
0.6 4.712173511656885 0.09029958263387966
0.7 4.145383289212497 0.08117481538358337
0.8 3.578593066768111 0.07403275422177948
0.9 3.011802844323727 0.06948747195835778
1.0 2.44501262187934 0.06806122858913362
