lambda-u utility-finmean-conloop
0.0 5.139027028474212
0.1 7.037394901945429
0.2 8.939557105776995
0.3 10.84267123724246
0.4 12.746164428476057
0.5 14.649846418365762
0.6 16.55363597205751
0.7 18.45749259779661
0.8 20.361393856387807
0.9 22.265326311717537
1.0 24.169281427901957
1.0 19.05204976793405
0.9 17.614857222043504
0.8 16.177642015298275
0.7 14.740395611814515
0.6 13.303104575478649
0.5 11.865746467095445
0.4 10.428280794910187
0.3 8.990626324068824
0.2 7.552592793459325
0.1 6.1136073352159315
0.0 4.670827546612188
