lambda-u utility-finmean utility-stderrfinmean
0.0 7.9933667928814005 0.08660210072597886
0.1 7.340138853446145 0.07605160793377456
0.2 6.686910914010891 0.06990204140580551
0.3 6.0336829745756395 0.06933447064997146
0.4 5.380455035140385 0.0744766228567795
0.5 4.727227095705128 0.084289922222153
0.6 4.073999156269875 0.0973721712221138
0.7 3.420771216834623 0.11258958021516517
0.8 2.7675432773993673 0.12918983134044254
0.9 2.1143153379641144 0.1467042486594825
1.0 1.4610873985288597 0.16484169900829396
