lambda-u utility-finmean utility-stderrfinmean
0.0 5.276689925833 0.08455440817366643
0.1 4.851488155940277 0.07748157771695932
0.2 4.426286386047557 0.07043711352474699
0.3 4.001084616154835 0.0634304672075309
0.4 3.5758828462621124 0.05647571611685754
0.5 3.1506810763693895 0.04959469713524603
0.6 2.7254793064766694 0.04282296801064063
0.7 2.3002775365839456 0.03622187635701094
0.8 1.8750757666912232 0.02990463503678813
0.9 1.449873996798502 0.024095543131937795
1.0 1.0246722269057802 0.019260019035331265
