lambda-u utility-finmean-conloop
0.0 4.500480143025852
0.1 4.2684041124941
0.2 4.038936751848193
0.3 3.811505274577934
0.4 3.5856374906347366
0.5 3.3609668444940866
0.6 3.137216952960842
0.7 2.914181634522688
0.8 2.6917070679701838
0.9 2.469677794763659
1.0 2.2480063438714426
1.0 1.6182347869570377
0.9 1.8818639232415746
0.8 2.1451352372117998
0.7 2.407961257836048
0.6 2.670226526574647
0.5 2.9317772222181535
0.4 3.1924071632542566
0.3 3.4518399664878103
0.2 3.7097090763943044
0.1 3.965542302925147
0.0 4.218766859570149
