lambda-u utility-finmean utility-stderrfinmean
0.0 4.709934500333601 0.04902755799080811
0.1 4.64167977739292 0.045827296952958264
0.2 4.57342505445224 0.0428930816111557
0.3 4.505170331511561 0.04028309018436879
0.4 4.43691560857088 0.03806407571604488
0.5 4.3686608856302 0.03630779483865257
0.6 4.30040616268952 0.03508380926565206
0.7 4.23215143974884 0.03444890389759451
0.8 4.163896716808161 0.034435677538228154
0.9 4.09564199386748 0.035044834082957804
1.0 4.0273872709268 0.03624500662024122
