lambda-u utility-finmean utility-stderrfinmean
0.0 4.7925567313436 0.07774650635569885
0.1 5.171869637882953 0.07464580829151371
0.2 5.551182544422309 0.07885116706651962
0.3 5.9304954509616605 0.08933671589717762
0.4 6.309808357501015 0.10422391028029962
0.5 6.689121264040372 0.12191074828833155
0.6 7.068434170579722 0.14135016812727175
0.7 7.447747077119078 0.1619121425905949
0.8 7.827059983658433 0.18321912076589703
0.9 8.206372890197787 0.20503897901975038
1.0 8.585685796737138 0.22722401287710983
