lambda-u utility-finmean utility-stderrfinmean
0.0 7.4001625153037995 0.31955492849901196
0.1 7.9816048452230985 0.4468788765688547
0.2 8.56304717514239 0.7103521531420011
0.3 9.144489505061687 1.0083718092936327
0.4 9.72593183498098 1.317703040611713
0.5 10.307374164900278 1.6319261545337143
0.6 10.888816494819576 1.9486761448787842
0.7 11.470258824738869 2.266894028079541
0.8 12.051701154658165 2.5860379781860003
0.9 12.633143484577461 2.9058028817957675
1.0 13.214585814496763 3.2260040955087828
