problem planner-seedless param path-length-num path-length-numinf path-length-numfin path-length-finmean path-length-stderrfinmean num-checks-num num-checks-numinf num-checks-numfin num-checks-finmean num-checks-stderrfinmean python-totaltime-num python-totaltime-numinf python-totaltime-numfin python-totaltime-finmean python-totaltime-stderrfinmean planner-dur-total-num planner-dur-total-numinf planner-dur-total-numfin planner-dur-total-finmean planner-dur-total-stderrfinmean planner-dur-roadmapgen-num planner-dur-roadmapgen-numinf planner-dur-roadmapgen-numfin planner-dur-roadmapgen-finmean planner-dur-roadmapgen-stderrfinmean planner-dur-search-num planner-dur-search-numinf planner-dur-search-numfin planner-dur-search-finmean planner-dur-search-stderrfinmean planner-dur-eval-num planner-dur-eval-numinf planner-dur-eval-numfin planner-dur-eval-finmean planner-dur-eval-stderrfinmean utility0.00cc-num utility0.00cc-numinf utility0.00cc-numfin utility0.00cc-finmean utility0.00cc-stderrfinmean utility0.00time-num utility0.00time-numinf utility0.00time-numfin utility0.00time-finmean utility0.00time-stderrfinmean utility0.10cc-num utility0.10cc-numinf utility0.10cc-numfin utility0.10cc-finmean utility0.10cc-stderrfinmean utility0.10time-num utility0.10time-numinf utility0.10time-numfin utility0.10time-finmean utility0.10time-stderrfinmean utility0.20cc-num utility0.20cc-numinf utility0.20cc-numfin utility0.20cc-finmean utility0.20cc-stderrfinmean utility0.20time-num utility0.20time-numinf utility0.20time-numfin utility0.20time-finmean utility0.20time-stderrfinmean utility0.30cc-num utility0.30cc-numinf utility0.30cc-numfin utility0.30cc-finmean utility0.30cc-stderrfinmean utility0.30time-num utility0.30time-numinf utility0.30time-numfin utility0.30time-finmean utility0.30time-stderrfinmean utility0.40cc-num utility0.40cc-numinf utility0.40cc-numfin utility0.40cc-finmean utility0.40cc-stderrfinmean utility0.40time-num utility0.40time-numinf utility0.40time-numfin utility0.40time-finmean utility0.40time-stderrfinmean utility0.50cc-num utility0.50cc-numinf utility0.50cc-numfin utility0.50cc-finmean utility0.50cc-stderrfinmean utility0.50time-num utility0.50time-numinf utility0.50time-numfin utility0.50time-finmean utility0.50time-stderrfinmean utility0.60cc-num utility0.60cc-numinf utility0.60cc-numfin utility0.60cc-finmean utility0.60cc-stderrfinmean utility0.60time-num utility0.60time-numinf utility0.60time-numfin utility0.60time-finmean utility0.60time-stderrfinmean utility0.70cc-num utility0.70cc-numinf utility0.70cc-numfin utility0.70cc-finmean utility0.70cc-stderrfinmean utility0.70time-num utility0.70time-numinf utility0.70time-numfin utility0.70time-finmean utility0.70time-stderrfinmean utility0.80cc-num utility0.80cc-numinf utility0.80cc-numfin utility0.80cc-finmean utility0.80cc-stderrfinmean utility0.80time-num utility0.80time-numinf utility0.80time-numfin utility0.80time-finmean utility0.80time-stderrfinmean utility0.90cc-num utility0.90cc-numinf utility0.90cc-numfin utility0.90cc-finmean utility0.90cc-stderrfinmean utility0.90time-num utility0.90time-numinf utility0.90time-numfin utility0.90time-finmean utility0.90time-stderrfinmean utility1.00cc-num utility1.00cc-numinf utility1.00cc-numfin utility1.00cc-finmean utility1.00cc-stderrfinmean utility1.00time-num utility1.00time-numinf utility1.00time-numfin utility1.00time-finmean utility1.00time-stderrfinmean
workcellfg rrtconnect-default-sc00.00 00.00 50 0 50 18.321328320000006 0.8463050301979808 50 0 50 7803.66 724.0676446074269 50 0 50 2.9881453609465805 0.2693322707950295 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 18.321328320000006 0.8463050301979808 50 0 50 18.321328320000006 0.8463050301979808 50 0 50 32.096515488 1.839957096952241 50 0 50 16.788010024094657 0.7705272625282379 50 0 50 45.871702656 3.178960667779293 50 0 50 15.254691728189318 0.6957835152952839 50 0 50 59.64688982399997 4.569166076006316 50 0 50 13.721373432283967 0.6224463974597433 50 0 50 73.42207699200002 5.974939767658121 50 0 50 12.188055136378635 0.5510777757822495 50 0 50 87.19726415999999 7.387399455717442 50 0 50 10.65473684047329 0.48255185411327306 50 0 50 100.972451328 8.803327501786047 50 0 50 9.121418544567948 0.4182681538818747 50 0 50 114.74763849599996 10.221282619282526 50 0 50 7.588100248662609 0.36050323839307424 50 0 50 128.52282566399998 11.64052406711004 50 0 50 6.0547819527572635 0.3128886398202779 50 0 50 142.298012832 13.060632512434658 50 0 50 4.521463656851921 0.2806392642910493 50 0 50 156.0732 14.481352892148537 50 0 50 2.9881453609465805 0.2693322707950295
workcellfg rrtconnect-default-sc00.10 00.10 50 0 50 17.9080287 0.8566962511689202 50 0 50 7803.66 724.0676446074269 50 0 50 3.08814536094658 0.2693322707950295 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 17.9080287 0.8566962511689202 50 0 50 17.9080287 0.8566962511689202 50 0 50 31.724545829999997 1.8424046865932087 50 0 50 16.42604036609466 0.7797427268723114 50 0 50 45.541062960000005 3.1792541372598717 50 0 50 14.944052032189315 0.7038152010815418 50 0 50 59.357580089999985 4.568756284491116 50 0 50 13.462063698283973 0.6292851644973293 50 0 50 73.17409722000001 5.974285428614855 50 0 50 11.980075364378632 0.5567141663899059 50 0 50 86.99061435000002 7.386698454365936 50 0 50 10.49808703047329 0.486978820567981 50 0 50 100.80713148000001 8.802682375650855 50 0 50 9.016098696567948 0.42148896085680937 50 0 50 114.62364860999996 10.220753163791102 50 0 50 7.534110362662607 0.36255258982156097 50 0 50 128.44016573999997 11.640148140869476 50 0 50 6.052122028757265 0.3138832274402154 50 0 50 142.25668287 13.06043557946358 50 0 50 4.570133694851921 0.2808697996760209 50 0 50 156.0732 14.481352892148537 50 0 50 3.08814536094658 0.2693322707950295
workcellfg rrtconnect-default-sc00.16 00.16 50 0 50 17.38671696 0.8893138904073258 50 0 50 7803.66 724.0676446074269 50 0 50 3.14814536094658 0.2693322707950295 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 17.38671696 0.8893138904073258 50 0 50 17.38671696 0.8893138904073258 50 0 50 31.255365263999998 1.8834372691835262 50 0 50 15.96285980009466 0.8099865432679071 50 0 50 45.124013568 3.214635995632503 50 0 50 14.539002640189318 0.7316214086219452 50 0 50 58.992661872 4.598970005128479 50 0 50 13.115145480283974 0.6545641691293622 50 0 50 72.861310176 5.9997714554735575 50 0 50 11.691288320378632 0.5793369469809879 50 0 50 86.72995848 7.407704220198573 50 0 50 10.267431160473288 0.5067553901456581 50 0 50 100.59860678399998 8.819353604214358 50 0 50 8.843574000567946 0.4381363183089149 50 0 50 114.46725508799994 10.233181619837419 50 0 50 7.419716840662609 0.37565745310866666 50 0 50 128.33590339199998 11.648394997559816 50 0 50 5.995859680757264 0.3229029132821131 50 0 50 142.204551696 13.064543538140297 50 0 50 4.572002520851922 0.28531866642624043 50 0 50 156.0732 14.481352892148537 50 0 50 3.14814536094658 0.2693322707950295
workcellfg rrtconnect-default-sc00.25 00.25 50 0 50 16.33771312 0.8914723153102416 50 0 50 7803.66 724.0676446074269 50 0 50 3.2381453609465796 0.2693322707950296 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 16.33771312 0.8914723153102416 50 0 50 16.33771312 0.8914723153102416 50 0 50 30.311261807999994 1.825663176268519 50 0 50 15.027756344094664 0.8094342000389158 50 0 50 44.284810495999984 3.154338248045914 50 0 50 13.717799568189315 0.7284262153555898 50 0 50 58.258359183999985 4.543691686137182 50 0 50 12.40784279228397 0.6488343163231186 50 0 50 72.231907872 5.951377916074829 50 0 50 11.097886016378634 0.5712507161100995 50 0 50 86.20545656 7.366895185008298 50 0 50 9.78792924047329 0.4966175420489151 50 0 50 100.17900524800001 8.786459516752924 50 0 50 8.477972464567948 0.42648654994231916 50 0 50 114.15255393599996 10.208382713136386 50 0 50 7.168015688662604 0.3634731947328312 50 0 50 128.12610262400003 11.631799731850181 50 0 50 5.858058912757263 0.31192137004936166 50 0 50 142.099651312 13.056222002997735 50 0 50 4.548102136851922 0.27827560204632207 50 0 50 156.0732 14.481352892148537 50 0 50 3.2381453609465796 0.2693322707950296
workcellfg rrtconnect-default-sc00.40 00.40 50 0 50 14.1872379 0.6907702079991735 50 0 50 7803.66 724.0676446074269 50 0 50 3.3881453609465804 0.2693322707950295 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 14.1872379 0.6907702079991735 50 0 50 14.1872379 0.6907702079991735 50 0 50 28.375834109999996 1.7423979183405587 50 0 50 13.10732864609466 0.6303502278107852 50 0 50 42.564430319999985 3.1105831420584065 50 0 50 12.027419392189318 0.5711969374110308 50 0 50 56.75302653000001 4.516247824657161 50 0 50 10.947510138283974 0.51374806576679 50 0 50 70.94162274000001 5.93281141584875 50 0 50 9.867600884378636 0.4586445366678203 50 0 50 85.13021895 7.353978387959278 50 0 50 8.78769163047329 0.40684044675536596 50 0 50 99.31881516 8.77751302575856 50 0 50 7.707782376567949 0.3597639356324041 50 0 50 113.50741137000001 10.202424302899402 50 0 50 6.627873122662606 0.31951155192273145 50 0 50 127.6960075800001 11.628206153472929 50 0 50 5.547963868757265 0.28894943572738213 50 0 50 141.88460379000003 13.05457333623666 50 0 50 4.468054614851922 0.271371559244917 50 0 50 156.0732 14.481352892148537 50 0 50 3.3881453609465804 0.2693322707950295
workcellfg rrtconnect-default-sc00.63 00.63 50 0 50 12.635799659999998 0.6003216156979099 50 0 50 7803.66 724.0676446074269 50 0 50 3.618145360946579 0.2693322707950296 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 12.635799659999998 0.6003216156979099 50 0 50 12.635799659999998 0.6003216156979099 50 0 50 26.979539694 1.6968407712694262 50 0 50 11.734034230094657 0.5492786305672136 50 0 50 41.323279727999996 3.0806823641973544 50 0 50 10.832268800189315 0.49967108003489485 50 0 50 55.667019762 4.493817054618189 50 0 50 9.930503370283976 0.4519718630075143 50 0 50 70.010759796 5.915288013017141 50 0 50 9.028737940378631 0.40685273033313757 50 0 50 84.35449983000001 7.3402537761836 50 0 50 8.12697251047329 0.3652710307571276 50 0 50 98.69823986399999 8.767010401834666 50 0 50 7.225207080567952 0.3285725340667117 50 0 50 113.041979898 10.194806027494742 50 0 50 6.323441650662606 0.29856338837417196 50 0 50 127.38571993199999 11.623257768623878 50 0 50 5.421676220757264 0.2774229372523353 50 0 50 141.729459966 13.052150207485887 50 0 50 4.51991079085192 0.2672640601572909 50 0 50 156.0732 14.481352892148537 50 0 50 3.618145360946579 0.2693322707950296
workcellfg rrtconnect-default-sc01.00 01.00 50 0 50 11.01048686 0.5239112075768066 50 0 50 7803.66 724.0676446074269 50 0 50 3.9881453609465787 0.2693322707950296 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 11.01048686 0.5239112075768066 50 0 50 11.01048686 0.5239112075768066 50 0 50 25.516758174000003 1.6334897598955564 50 0 50 10.30825271009466 0.4790233583356555 50 0 50 40.023029488000006 3.0305529342142066 50 0 50 9.606018560189316 0.43584461490306475 50 0 50 54.52930080200001 4.452232005140417 50 0 50 8.903784410283977 0.3949359504414361 50 0 50 69.035572116 5.880701065115503 50 0 50 8.201550260378633 0.35707843349103163 50 0 50 83.54184342999999 7.311981718798005 50 0 50 7.49931611047329 0.32334553728169296 50 0 50 98.04811474400003 8.744693519155113 50 0 50 6.797081960567946 0.2951548600274322 50 0 50 112.554386058 10.17823212945167 50 0 50 6.094847810662607 0.2742210284020689 50 0 50 127.06065737199998 11.612291344398095 50 0 50 5.392613660757262 0.2622873987446068 50 0 50 141.5669286860001 13.046699494603798 50 0 50 4.690379510851923 0.2605933858807344 50 0 50 156.0732 14.481352892148537 50 0 50 3.9881453609465787 0.2693322707950296
workcellfg rrtconnect-default-sc01.60 01.60 50 0 50 9.228498580000002 0.33883031809450787 50 0 50 7803.66 724.0676446074269 50 0 50 4.58814536094658 0.2693322707950296 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 9.228498580000002 0.33883031809450787 50 0 50 9.228498580000002 0.33883031809450787 50 0 50 23.912968722000006 1.5168958124869942 50 0 50 8.764463258094656 0.30937091440951614 50 0 50 38.597438864000004 2.942615611328821 50 0 50 8.300427936189314 0.2826994260158897 50 0 50 53.281909006 4.380507638932566 50 0 50 7.8363926142839775 0.25967632318219797 50 0 50 67.96637914799999 5.821559457917784 50 0 50 7.3723572923786325 0.24134797438080083 50 0 50 82.65084929000002 7.263890739680243 50 0 50 6.908321970473292 0.22884519050787278 50 0 50 97.33531943200002 8.706865661222055 50 0 50 6.444286648567949 0.22314932727667375 50 0 50 112.01978957399999 10.15020972274652 50 0 50 5.980251326662607 0.2247784417466631 50 0 50 126.70425971600001 11.593785059139373 50 0 50 5.516216004757261 0.23357931853797015 50 0 50 141.388729858 13.037514847083534 50 0 50 5.052180682851923 0.24879202717901866 50 0 50 156.0732 14.481352892148537 50 0 50 4.58814536094658 0.2693322707950296
workcellfg rrtconnect-default-sc02.50 02.50 50 0 50 8.288609280000001 0.27555133798793513 50 0 50 7803.66 724.0676446074269 50 0 50 5.488145360946578 0.2693322707950295 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 8.288609280000001 0.27555133798793513 50 0 50 8.288609280000001 0.27555133798793513 50 0 50 23.067068352 1.472598529211277 50 0 50 8.008562888094657 0.24970673140489297 50 0 50 37.845527424000004 2.9076904481833314 50 0 50 7.72851649618932 0.2274197574527943 50 0 50 52.62398649600001 4.351353867767024 50 0 50 7.448470104283976 0.20982712641567233 50 0 50 67.40244556799999 5.797188684910868 50 0 50 7.168423712378631 0.19818295186223167 50 0 50 82.18090464000001 7.243894825315951 50 0 50 6.888377320473291 0.1935637475530867 50 0 50 96.959363712 8.691037179639318 50 0 50 6.608330928567948 0.19646564293474017 50 0 50 111.73782278399999 10.13842895627127 50 0 50 6.328284536662604 0.20657191452306603 50 0 50 126.51628185600003 11.585976677462273 50 0 50 6.048238144757263 0.2229047900218551 50 0 50 141.294740928 13.033628384524881 50 0 50 5.76819175285192 0.2442181759997565 50 0 50 156.0732 14.481352892148537 50 0 50 5.488145360946578 0.2693322707950295
workcellfg rrtconnect-default-sc04.00 04.00 50 0 50 7.985891280000001 0.25840675242237615 50 0 50 7803.66 724.0676446074269 50 0 50 6.9881453609465805 0.2693322707950296 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 50 0 nan nan 50 0 50 7.985891280000001 0.25840675242237615 50 0 50 7.985891280000001 0.25840675242237615 50 0 50 22.794622152000002 1.4629002894569185 50 0 50 7.886116688094659 0.23354063338400954 50 0 50 37.603353024 2.900237141067685 50 0 50 7.786342096189316 0.21249691648976948 50 0 50 52.41208389599999 4.345189144594678 50 0 50 7.686567504283974 0.19650747040824265 50 0 50 67.220814768 5.792059818451298 50 0 50 7.586792912378631 0.1868742001110995 50 0 50 82.02954564 7.239698901824051 50 0 50 7.487018320473288 0.18459491255289448 50 0 50 96.83827651200001 8.687722281931343 50 0 50 7.387243728567951 0.18993454437249918 50 0 50 111.64700738399995 10.135965258286943 50 0 50 7.2874691366626045 0.202290669295194 50 0 50 126.45573825600002 11.584345471228541 50 0 50 7.187694544757263 0.22048680902524945 50 0 50 141.264469128 13.032817166165042 50 0 50 7.08791995285192 0.2432157177418982 50 0 50 156.0732 14.481352892148537 50 0 50 6.9881453609465805 0.2693322707950296
