lambda-u utility-finmean utility-stderrfinmean
0.0 5.6777190022516 0.13180945439960887
0.1 5.31186978621913 0.12799142043032516
0.2 4.946020570186661 0.12509437597074496
0.3 4.5801713541541895 0.12318331809273554
0.4 4.214322138121721 0.12230447487418511
0.5 3.8484729220892513 0.12248006798353936
0.6 3.4826237060567795 0.12370560736418865
0.7 3.11677449002431 0.12595044777419942
0.8 2.7509252739918413 0.12916145344795404
0.9 2.3850760579593695 0.13326880572790772
1.0 2.0192268419269 0.13819260423259175
