lambda-u utility-finmean-conloop
0.0 4.617439622659058
0.1 4.480240884663645
0.2 4.181733863167857
0.3 3.7529219275625056
0.4 3.3241491641312377
0.5 2.8954349295422364
0.6 2.4668136123547844
0.7 2.0383522979583844
0.8 1.6101995761106211
0.9 1.1827475924375646
1.0 0.7572773260158009
1.0 0.7186238485294395
0.9 1.125284712546151
0.8 1.5299638593115708
0.7 1.9339422679022833
0.6 2.3376120839443577
0.5 2.741121897195384
0.4 3.144538793044857
0.3 3.5478971600520657
0.2 3.951216354885192
0.1 4.371863895586281
0.0 4.498687780446943
