lambda-u utility-finmean utility-stderrfinmean
0.0 5.969162257376601 0.10859678577353551
0.1 5.919906156894561 0.11272766105722141
0.2 5.87065005641252 0.11754311190365661
0.3 5.82139395593048 0.12296273681906399
0.4 5.772137855448441 0.1289103565953813
0.5 5.7228817549664015 0.13531636756334187
0.6 5.67362565448436 0.14211879722612922
0.7 5.62436955400232 0.14926345708491728
0.8 5.575113453520281 0.15670354373260156
0.9 5.52585735303824 0.1643989522997179
1.0 5.4766012525562004 0.17231547904239353
