lambda-u utility-finmean utility-stderrfinmean
0.0 3.7209412687707997 0.20644929390920017
0.1 3.433657531889279 0.18877309310268234
0.2 3.1463737950077615 0.1711856927145002
0.3 2.8590900581262395 0.15371757572696532
0.4 2.57180632124472 0.13641457316302402
0.5 2.2845225843632 0.11934852090314076
0.6 1.9972388474816798 0.1026376836202352
0.7 1.7099551106001598 0.08648820580131292
0.8 1.42267137371864 0.07128265127768255
0.9 1.1353876368371203 0.05777122112491498
1.0 0.8481038999556002 0.047424704469238736
