lambda-u utility-finmean-conloop
0.0 8.426227201296674
0.1 7.691964628299282
0.2 6.95786766514909
0.3 6.223998923642222
0.4 5.490456763407725
0.5 4.7574046346174255
0.6 4.025134280756086
0.7 3.2942173358873004
0.8 2.56592203916817
0.9 1.8435601380005517
1.0 1.1372868587160236
1.0 0.878941454729976
0.9 1.4757964161008477
0.8 2.0565627555886317
0.7 2.631395699524901
0.6 3.2036069953115147
0.5 3.774464882105577
0.4 4.344540993970673
0.3 4.91412707439158
0.2 5.483386573540109
0.1 6.052417851045319
0.0 6.6212835187033265
