lambda-u utility-finmean-conloop
0.0 7.092278347301334
0.1 6.954477051540276
0.2 6.865683355346123
0.3 6.824073034794254
0.4 6.810954851403093
0.5 6.813001159665552
0.6 6.859346922333306
0.7 6.864902561476107
0.8 6.873643727205103
0.9 6.884499106665163
1.0 6.99634539125812
1.0 3.5156632566630774
0.9 4.021319445958956
0.8 4.335781101582736
0.7 4.648128543475455
0.6 4.95729045878197
0.5 5.275102855784244
0.4 5.545255646763389
0.3 5.800243946088902
0.2 6.026740108253719
0.1 6.194757963112203
0.0 6.293368390827067
