lambda-u utility-finmean-conloop
0.0 5.039432678400284
0.1 4.635573272046285
0.2 4.231733863167857
0.3 3.8279219275625054
0.4 3.4241491641312383
0.5 3.0204349295422364
0.6 2.6168136123547856
0.7 2.2133522979583837
0.8 1.8101995761106215
0.9 1.407747592437565
1.0 1.0072773260158006
1.0 0.9686238485294393
0.9 1.3502847125461515
0.8 1.7299638593115712
0.7 2.1089422679022825
0.6 2.487612083944359
0.5 2.866121897195384
0.4 3.2445387930448577
0.3 3.6228971600520654
0.2 4.001216354885193
0.1 4.379508076445237
0.0 4.757779800529716
