lambda-u utility-finmean utility-stderrfinmean
0.0 3.298593888264 0.09629590523235675
0.1 3.0187485184500598 0.08721782913342371
0.2 2.7389031486361204 0.07814526297121821
0.3 2.4590577788221792 0.06908037769729038
0.4 2.1792124090082403 0.06002665318527621
0.5 1.8993670391942998 0.050990034853059904
0.6 1.6195216693803598 0.0419815705741554
0.7 1.3396762995664202 0.033024308218265686
0.8 1.05983092975248 0.024175228035799835
0.9 0.77998555993854 0.01561929639057178
1.0 0.5001401901246 0.008316684480959215
