lambda-u utility-finmean utility-stderrfinmean
0.0 6.129642907312199 0.11904680601375399
0.1 5.627149397907317 0.10979730112080095
0.2 5.124655888502433 0.10057110373700419
0.3 4.622162379097548 0.09137527424023752
0.4 4.119668869692665 0.08222000267702456
0.5 3.6171753602877805 0.07312052516272832
0.6 3.1146818508828966 0.06410060703354062
0.7 2.6121883414780127 0.05519926363816419
0.8 2.1096948320731284 0.04648466255072379
0.9 1.6072013226682438 0.03808521052647236
1.0 1.10470781326336 0.03026444995979159
