lambda-u utility-finmean utility-stderrfinmean
0.0 4.684397272645599 0.038010402376046665
0.1 4.60753507528828 0.038666436418260224
0.2 4.530672877930959 0.03957095459185502
0.3 4.45381068057364 0.04070739631638033
0.4 4.376948483216319 0.042056965034723615
0.5 4.300086285859 0.04359987415727229
0.6 4.223224088501681 0.04531637971697324
0.7 4.14636189114436 0.04718754115548653
0.8 4.06949969378704 0.04919571460476489
0.9 3.99263749642972 0.05132482007928644
1.0 3.9157752990723997 0.053560437847292475
