lambda-u utility-finmean-conloop
0.0 3.610055575300373
0.1 3.3192631687133933
0.2 3.028550839374652
0.3 2.7379496923967293
0.4 2.4475085168918653
0.5 2.1573074712830325
0.6 1.867485172394974
0.7 1.5782935861633838
0.8 1.2902033139542595
0.9 1.0040433089699692
1.0 0.7208957952560866
1.0 0.6719452482161938
0.9 0.9521717896484821
0.8 1.229385839810365
0.7 1.5046696227474115
0.6 1.7788520916619948
0.5 2.0524038479201074
0.4 2.3255768574574454
0.3 2.598509737098753
0.2 2.8712826452670037
0.1 3.143944371074436
0.0 3.4165260196336287
