lambda-u utility-finmean utility-stderrfinmean
0.0 7.493132974100603 0.11451623277874372
0.1 6.914162750535428 0.10610718093689446
0.2 6.335192526970255 0.09793696400001209
0.3 5.756222303405084 0.09007059888404115
0.4 5.1772520798399135 0.08259494805219855
0.5 4.59828185627474 0.0756259670932298
0.6 4.019311632709567 0.06931664409398758
0.7 3.4403414091443967 0.06386279192725743
0.8 2.861371185579224 0.05950011791300228
0.9 2.282400962014052 0.05648203842996053
1.0 1.7034307384488807 0.05503022890531411
