lambda-u utility-finmean-conloop
0.0 6.159024709533686
0.1 7.206089236176672
0.2 8.102897562508334
0.3 8.912287561795441
0.4 9.736041583302352
0.5 10.527431748155616
0.6 11.250604151920463
0.7 12.037141970034032
0.8 12.621889203424026
0.9 13.133376991606088
1.0 13.173684530202081
1.0 7.076754865696959
0.9 7.410329032703046
0.8 7.437555193295207
0.7 7.296804927095295
0.6 7.218034109618962
0.5 6.995756229793906
0.4 6.850709407057264
0.3 6.5305153609742685
0.2 6.195957292671479
0.1 5.850367199413236
0.0 5.280973130466315
