lambda-u utility-finmean-conloop
0.0 4.590314268656137
0.1 4.822535322624096
0.2 5.054812495674798
0.3 5.287166129801245
0.4 5.519627497134775
0.5 5.752247013135352
0.6 5.985110753500327
0.7 6.218376127923224
0.8 6.452354444045273
0.9 6.687707077136161
1.0 6.925830052004679
1.0 6.868216111554364
0.9 6.616598520837093
0.8 6.362210588342199
0.7 6.106448338878461
0.6 5.8499731477155725
0.5 5.593096322494767
0.4 5.33597527290956
0.3 5.078696074657308
0.2 4.821309143197971
0.1 4.56384575066289
0.0 4.306326239045063
