lambda-u utility-finmean utility-stderrfinmean
0.0 3.1878672026092003 0.052013576842138746
0.1 3.568533635481671 0.04729899399697577
0.2 3.949200068354141 0.042610218024114126
0.3 4.329866501226609 0.03795681383787167
0.4 4.7105329340990805 0.03335358965848906
0.5 5.09119936697155 0.02882459642761028
0.6 5.47186579984402 0.02441118524459747
0.7 5.852532232716491 0.02018929817010037
0.8 6.233198665588961 0.016308364291985178
0.9 6.61386509846143 0.013075584915509201
1.0 6.994531531333901 0.011073946252759228
