lambda-u utility-finmean-conloop
0.0 6.850284874028635
0.1 6.323741884399329
0.2 5.798949234771838
0.3 5.276292678800168
0.4 4.7562002472812805
0.5 4.239104350038177
0.6 3.7253792372396477
0.7 3.215265968062239
0.8 2.7088134530956216
0.9 2.2058654595643574
1.0 1.7061008961730575
1.0 1.2934998862213425
0.9 1.8122422274200822
0.8 2.3278011384788577
0.7 2.839855528102281
0.6 3.3482491635149145
0.5 3.8530309553064206
0.4 4.354441962653358
0.3 4.852856435724512
0.2 5.348706784342884
0.1 5.842421039305435
0.0 6.334384954266168
