lambda-u utility-finmean-conloop
0.0 3.5431707619226773
0.1 3.2630532931478196
0.2 2.9813062462234785
0.3 2.7004627904440204
0.4 2.4272619473434607
0.5 2.1462185487954777
0.6 1.8653961220799757
0.7 1.617966514776334
0.8 1.3246191773011304
0.9 1.0305172449722169
1.0 0.7252651062132095
1.0 0.7045292720673108
0.9 0.9922512970750909
0.8 1.2734852668007415
0.7 1.5560071393677526
0.6 1.811820826794624
0.5 2.0871791750976243
0.4 2.362316551568138
0.3 2.632675019286248
0.2 2.906528377086834
0.1 3.1813982630281052
0.0 3.4540574885477215
