lambda-u utility-finmean utility-stderrfinmean
0.0 4.470189859999999 0.22536076352127726
0.1 4.363607409835285 0.21021844886599395
0.2 4.257024959670571 0.1953197072572414
0.3 4.150442509505857 0.18072478837498457
0.4 4.043860059341145 0.16651360158860878
0.5 3.9372776091764314 0.15279325634835933
0.6 3.830695159011716 0.13970843978714914
0.7 3.724112708847001 0.12745503678035644
0.8 3.6175302586822884 0.11629614759012037
0.9 3.5109478085175736 0.10657612668239841
1.0 3.4043653583528597 0.09872090408642294
