lambda-u utility-finmean-conloop
0.0 5.7634799415143005
0.1 5.739685175921673
0.2 5.730061754845158
0.3 5.736173152763223
0.4 5.758443244286403
0.5 5.796000137607181
0.6 5.846988739453989
0.7 5.909124080030997
0.8 5.980167940530013
0.9 6.058187304249326
1.0 6.141627234438493
1.0 4.3481914720733865
0.9 4.4089688111214045
0.8 4.464325583699571
0.7 4.5127068530574395
0.6 4.552179602493299
0.5 4.580505613198958
0.4 4.5953999153785885
0.3 4.595007415760625
0.2 4.578456222537538
0.1 4.546170210319875
0.0 4.499712853586099
