lambda-u utility-finmean-conloop
0.0 6.493711656475476
0.1 6.0481942372970074
0.2 5.604787169598725
0.3 5.165345393158709
0.4 4.72960880392525
0.5 4.297234627353636
0.6 3.8678399643990287
0.7 3.441038127710287
0.8 2.8838856080569286
0.9 2.311058453433599
1.0 1.5539190015021598
1.0 0.9081482210925604
0.9 1.6350928505422082
0.8 2.1442706115157426
0.7 2.611642531576026
0.6 3.0795269662342686
0.5 3.5448185746266434
0.4 4.007130669402014
0.3 4.4660803515155365
0.2 4.921324846422507
0.1 5.37260405007121
0.0 5.81656368079012
